Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
Vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat' Bianco Passito O Fletrì,vino 'Bianco Passito O Fletrì',DOC vino 'Valle d'Aosta o Vallée d'Aoste Chambave Moscato o Chambave Muscat',Vitigno 'Moscato Bianco O Muscat Petit Grain': 100%,,,Vitigno 'Moscato Bianco O Muscat Petit Grain',Valle d'Aosta,Provincia di Agrigento,"Ch%C3%A2tillon, Aosta Valley, Chambave, Montjovet, Pontey, Saint-Denis, Aosta Valley, Saint-Vincent, Aosta Valley, Verrayes"
Vino 'Valle d'Aosta o Vallée d'Aoste Donnas' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Donnas',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Nebbiolo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Valle d'Aosta,Provincia di Agrigento,"Donnas, Perloz, Pont-Saint-Martin, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Enfer d'Arvier' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Enfer d'Arvier',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Petit Rouge': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,Arvier
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Malvoisie Passito O FléTri,vino 'Malvoisie Passito O FléTri',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Malvoisie Passito O FléTri,vino 'Malvoisie Passito O FléTri',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 30%, Vitigno 'Vien De Nus': minimo (>=) 40%","30%, 40%",30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge', Vitigno 'Vien De Nus'",Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 30%, Vitigno 'Vien De Nus': minimo (>=) 40%","30%, 40%",30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge', Vitigno 'Vien De Nus'",Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise' Bianco,vino 'Bianco',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise' Bianco,vino 'Bianco',DOC vino 'Valle d'Aosta o Vallée d'Aoste Nus Malvoise',Vitigno 'Pinot Grigio': 100%,,,Vitigno 'Pinot Grigio',Valle d'Aosta,Provincia di Agrigento,"F%C3%A9nis, Nus, Quart, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Torrette' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Torrette',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,"Aosta, Saint-Christophe, Aosta Valley, Villeneuve, Aosta Valley"
Vino 'Valle d'Aosta o Vallée d'Aoste Torrette' Rosso,vino 'Rosso',DOC vino 'Valle d'Aosta o Vallée d'Aoste Torrette',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Petit Rouge': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Petit Rouge'",Valle d'Aosta,Provincia di Agrigento,"Aymavilles, Charvensod, Gressan, Introd, Joven%C3%A7an, Quart, Aosta Valley, Saint-Pierre, Aosta Valley, Sarre, Aosta Valley"
"Vino 'Valli di Porto Pino' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso',IGT vino 'Valli di Porto Pino',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
"Vino 'Valli di Porto Pino' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco',IGT vino 'Valli di Porto Pino',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia': 0%, Vitigno 'Monica': 0%, Vitigno 'Moscato': 0%, Vitigno 'Nasco': 0%, Vitigno 'Nuragus': 0%, Vitigno 'Semidano': 0%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Vermentino': 0%, Vitigno 'Vernaccia': 0%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia', Vitigno 'Monica', Vitigno 'Moscato', Vitigno 'Nasco', Vitigno 'Nuragus', Vitigno 'Semidano', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione', Vitigno 'Vermentino', Vitigno 'Vernaccia'",Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Rosato,vino 'Rosato',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
"Vino 'Valli di Porto Pino' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso Frizzante',IGT vino 'Valli di Porto Pino',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Bianco,vino 'Bianco',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
"Vino 'Valli di Porto Pino' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco Frizzante',IGT vino 'Valli di Porto Pino',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia': 0%, Vitigno 'Monica': 0%, Vitigno 'Moscato': 0%, Vitigno 'Nasco': 0%, Vitigno 'Nuragus': 0%, Vitigno 'Semidano': 0%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Vermentino': 0%, Vitigno 'Vernaccia': 0%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia', Vitigno 'Monica', Vitigno 'Moscato', Vitigno 'Nasco', Vitigno 'Nuragus', Vitigno 'Semidano', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione', Vitigno 'Vermentino', Vitigno 'Vernaccia'",Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Rosso,vino 'Rosso',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valli di Porto Pino' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Valli di Porto Pino',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Carbonia-Iglesias,
"Vino 'Valli di Porto Pino' Novello, varietà vitigno a bacca nera ammesso e classificato per la Regione'","vino 'Novello ', vino 'Novello'",IGT vino 'Valli di Porto Pino',"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%, Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cannonau': 0%, Vitigno 'Carignano': 0%, Vitigno 'Girò': 0%",85%,15%,"Vitigno 'A Bacca Nera Ammesso E Classificato Per La Regione', Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cannonau', Vitigno 'Carignano', Vitigno 'Girò'",Valle d'Aosta,Provincia di Carbonia-Iglesias,
Vino 'Valtenesi' Chiaretto,vino 'Chiaretto',DOC vino 'Valtenesi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Groppello Gentile', Vitigno 'Groppello Di Mocasina': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Groppello Di Mocasina', Vitigno 'Groppello Gentile'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lake Garda, Lonato del Garda, Manerba del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Puegnago sul Garda, Soiano del Lago, Villanuova sul Clisi"
Vino 'Valtenesi' Rosso,vino 'Rosso',DOC vino 'Valtenesi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Groppello Gentile', Vitigno 'Groppello Di Mocasina': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Groppello Di Mocasina', Vitigno 'Groppello Gentile'",Valle d'Aosta,Provincia di Agrigento,"Calvagese della Riviera, Gavardo, Lake Garda, Lonato del Garda, Manerba del Garda, Moniga del Garda, Muscoline, Padenghe sul Garda, Puegnago sul Garda, Soiano del Lago, Villanuova sul Clisi"
Vino 'Bergamasca' Rosato,vino 'Rosato',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Rosso,vino 'Rosso',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Rosso Vitigno A Bacca Nera Classificato Per La Regione,vino 'Rosso Vitigno A Bacca Nera Classificato Per La Regione',IGT vino 'Bergamasca',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Bianco Vitigno A Bacca Bianca Classificato Per La Regione,vino 'Bianco Vitigno A Bacca Bianca Classificato Per La Regione',IGT vino 'Bergamasca',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Rosso Moscato,vino 'Rosso Moscato',IGT vino 'Bergamasca',Vitigno 'Moscato Di Scanzo': 100%,,,Vitigno 'Moscato Di Scanzo',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Bianco,vino 'Bianco',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Bergamasca' Rosso Moscato Amabile,vino 'Rosso Moscato Amabile',IGT vino 'Bergamasca',Vitigno 'Moscato Di Scanzo': 100%,,,Vitigno 'Moscato Di Scanzo',Valle d'Aosta,Provincia di Agrigento,"Adda (river), Alzano Lombardo, Costa di Mezzate, Gorle, Grone"
Vino 'Veneto' Rosato,vino 'Rosato',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Novello, varietà vitigno a bacca nera ammesso e classificato per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso Passito,vino 'Rosso Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso,vino 'Rosso',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco Passito,vino 'Bianco Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Novello, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco,vino 'Bianco',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso Frizzante, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Venezia Giulia' Novello, varietà un vitigno a bacca nera tra: Cabernet Franc, Cabernet Sauvignon, Cabernet, Merlot, Pinot nero, Refosco dal peduncolo rosso, Terrano, Schioppettino'","vino 'Novello ', vino 'Novello'",IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Terrano', Vitigno 'Schioppettino': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Schioppettino', Vitigno 'Terrano'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Venezia Giulia' Rosato,vino 'Rosato',IGT vino 'Venezia Giulia',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Venezia Giulia' Bianco, varietà un vitigno a bacca bianca tra: Pinot bianco, Pinot grigio, Glera, Riesling renano, Sauvignon, Verduzzo friulano, Chardonnay, Incrocio Manzoni 6.0.13'",vino 'Bianco',IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Glera', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Glera', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Venezia Giulia' Rosso, varietà un vitigno a bacca nera tra: Cabernet Franc, Cabernet Sauvignon, Cabernet, Merlot, Pinot nero, Refosco dal peduncolo rosso, Terrano, Schioppettino'",vino 'Rosso',IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Terrano', Vitigno 'Schioppettino': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Schioppettino', Vitigno 'Terrano'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
